-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  21.0155   Longitude 105.8504 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 87.73 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M_RANGE,WS10M
2006,2,20,21.27,11.95,0.03,80.56,2.03,2.41
2006,2,21,26.31,13.18,0.05,84.12,4.18,3.19
2006,2,22,21.51,15.3,2.56,82.25,5.01,3.35
2006,2,23,20.08,12.9,0.11,80.62,2.42,2.61
2006,2,24,19.81,13.89,0.43,86.88,2.12,2.3
2006,2,25,22.52,14.36,0.6,86.31,1.97,1.88
2006,2,26,22.67,14.42,1.25,84.44,2.29,2.42
2006,2,27,24.23,15.33,2.31,86.62,2.32,2.32
2006,2,28,21.93,11.63,2.06,66.19,5.51,5.35
2006,3,1,19.55,7.58,0.12,58.25,3.94,3.98
2006,3,2,19.51,7.08,0.02,62.12,3.1,2.32
2006,3,3,21.24,10.39,0.0,67.69,3.65,2.29
2006,3,4,21.93,11.57,0.25,83.88,2.55,2.19
2006,3,5,26.45,14.78,1.71,85.94,2.84,2.82
2006,3,6,27.29,16.32,1.27,85.19,1.87,2.47
2006,3,7,28.78,17.16,0.57,83.5,2.95,3.0
2006,3,8,29.94,17.68,0.92,83.44,2.45,2.68
2006,3,9,27.94,19.14,1.53,85.75,3.6,3.04
2006,3,10,29.69,18.69,0.11,83.12,4.27,3.97
2006,3,11,30.83,19.23,1.32,84.44,3.54,3.71
2006,3,12,31.43,17.45,1.96,76.5,6.09,3.88
2006,3,13,16.81,10.63,2.45,64.81,5.46,5.66
2006,3,14,19.11,8.63,0.13,65.88,3.07,3.48
2006,3,15,23.61,10.35,0.01,81.12,4.09,2.38
2006,3,16,26.1,14.4,0.18,83.5,3.09,2.93
2006,3,17,31.02,15.51,0.19,82.0,4.16,3.12
2006,3,18,31.37,19.53,1.16,83.56,3.84,2.42
2006,3,19,28.33,20.48,1.91,84.5,3.92,3.84
2006,3,20,26.96,19.49,2.85,86.62,4.86,4.48
2006,3,21,32.69,19.3,0.12,81.0,3.44,3.18
2006,3,22,33.56,20.08,0.39,78.81,3.34,2.36
2006,3,23,32.32,21.23,1.07,80.38,3.72,3.59
2006,3,24,27.3,17.65,3.29,72.94,3.09,3.48
2006,3,25,26.99,17.21,1.37,82.06,2.72,2.23
2006,3,26,28.7,18.76,0.79,81.5,3.64,2.9
2006,3,27,28.96,18.37,0.9,81.75,2.2,2.59
2006,3,28,28.92,18.25,0.09,70.0,2.54,2.8
2006,3,29,28.83,17.3,0.15,70.88,5.01,3.01
2006,3,30,26.98,19.86,0.63,85.38,1.66,1.47
2006,3,31,30.9,20.51,0.02,78.38,3.65,3.08
2006,4,1,33.54,19.88,0.0,75.75,3.74,2.56
2006,4,2,33.01,20.52,0.01,76.69,4.27,2.38
2006,4,3,34.08,20.17,0.0,75.56,4.62,2.71
2006,4,4,36.23,20.83,0.0,72.5,4.85,2.62
2006,4,5,36.88,22.02,0.0,71.44,4.14,2.17
2006,4,6,32.64,22.56,0.42,78.0,4.76,3.6
2006,4,7,30.99,22.04,2.23,77.62,4.48,3.38
2006,4,8,32.33,22.0,2.14,79.5,5.75,4.69
2006,4,9,35.61,22.0,0.65,74.88,4.77,3.69
2006,4,10,38.58,22.3,0.0,68.06,4.02,3.05
2006,4,11,40.98,23.15,0.0,61.69,4.12,3.61
2006,4,12,41.37,24.73,0.06,55.31,4.75,3.09
2006,4,13,28.9,19.32,0.09,53.94,5.64,5.01
2006,4,14,27.08,16.07,1.03,65.62,2.95,3.82
2006,4,15,24.92,14.96,0.09,64.75,4.07,3.48
2006,4,16,24.31,16.74,0.07,65.38,3.42,1.9
2006,4,17,30.39,16.54,0.0,67.12,4.02,3.42
2006,4,18,32.33,19.92,0.06,76.94,3.7,3.41
2006,4,19,32.43,21.36,4.74,77.19,3.09,3.14
2006,4,20,33.42,21.01,0.0,73.19,5.33,3.83
2006,4,21,34.68,23.08,0.13,71.0,3.9,5.19
2006,4,22,36.18,22.92,0.7,70.12,3.06,2.74
2006,4,23,36.8,23.78,0.04,69.62,4.44,2.58
2006,4,24,34.06,24.03,0.01,73.38,3.56,4.55
2006,4,25,35.38,24.72,0.02,71.25,3.12,4.21
2006,4,26,37.58,23.5,0.39,68.0,4.51,2.82
2006,4,27,37.41,24.65,0.53,69.56,1.96,2.46
2006,4,28,28.24,20.9,15.96,75.88,7.07,4.24
2006,4,29,27.9,19.26,1.59,73.56,2.01,1.74
2006,4,30,30.19,20.55,0.13,74.25,4.71,2.7
2006,5,1,33.63,21.46,2.3,77.31,2.81,3.05
2006,5,2,35.1,24.12,0.71,73.31,3.62,2.04
2006,5,3,36.39,24.04,0.13,70.5,5.41,2.79
2006,5,4,35.4,24.99,3.88,74.88,3.73,4.29
2006,5,5,38.96,24.83,0.28,68.38,5.2,3.9
2006,5,6,39.27,24.84,0.24,66.81,4.06,2.79
2006,5,7,34.57,25.4,4.88,78.31,3.56,2.66
2006,5,8,35.84,25.08,7.9,76.94,3.78,2.82
2006,5,9,34.92,25.24,3.75,77.5,3.12,2.95
2006,5,10,32.68,25.27,0.64,79.5,2.74,2.97
2006,5,11,30.25,25.01,3.24,84.88,3.06,3.19
2006,5,12,34.52,24.49,1.2,74.62,3.59,3.52
2006,5,13,25.67,19.22,3.26,72.12,8.47,5.74
2006,5,14,28.52,18.1,0.01,55.88,5.16,4.81
2006,5,15,31.58,17.31,0.0,55.19,3.89,3.64
2006,5,16,33.74,19.06,0.0,51.31,3.38,3.52
2006,5,17,34.98,18.76,0.0,47.94,2.69,3.21
2006,5,18,36.34,19.39,0.0,44.19,2.22,1.95
2006,5,19,31.8,21.76,0.0,61.31,2.29,2.01
2006,5,20,34.88,20.92,0.0,62.31,5.91,2.71
2006,5,21,35.01,22.59,0.05,65.44,3.02,2.05
2006,5,22,30.78,24.08,6.48,78.69,2.55,2.08
2006,5,23,26.3,23.42,25.97,91.19,5.18,3.71
2006,5,24,30.61,23.76,21.4,87.38,3.58,3.6
2006,5,25,29.33,25.07,3.56,90.69,2.2,3.83
2006,5,26,30.54,24.87,6.14,89.12,1.49,2.84
2006,5,27,30.05,24.93,18.62,90.94,1.07,2.21
2006,5,28,30.19,24.78,10.0,88.69,2.61,2.4
2006,5,29,30.01,24.4,13.6,87.62,2.07,2.52
2006,5,30,28.71,23.18,13.31,90.62,2.36,2.37
2006,5,31,31.86,24.75,2.68,87.0,2.42,2.26
2006,6,1,30.2,24.94,7.93,90.25,3.27,1.73
2006,6,2,30.66,25.31,1.96,89.5,1.62,2.27
2006,6,3,31.06,25.58,1.37,87.31,1.26,2.41
2006,6,4,32.19,25.54,8.46,86.56,3.06,3.22
2006,6,5,35.21,25.55,0.0,78.06,2.23,2.8
2006,6,6,36.87,26.37,0.0,69.19,2.3,3.24
2006,6,7,36.15,26.76,0.39,71.25,2.87,2.34
2006,6,8,32.75,26.23,0.52,82.38,2.14,1.57
2006,6,9,32.65,25.84,0.87,83.38,2.19,1.66
2006,6,10,31.2,24.2,0.62,80.0,4.66,2.56
2006,6,11,34.2,24.7,0.06,78.56,4.6,2.58
2006,6,12,33.38,26.19,0.06,81.5,3.9,3.12
2006,6,13,33.69,25.96,0.35,80.88,3.01,2.11
2006,6,14,31.28,26.4,3.08,85.94,1.76,1.85
2006,6,15,29.41,25.51,8.93,91.38,2.17,1.77
2006,6,16,33.57,25.4,0.93,81.94,2.3,1.69
2006,6,17,31.95,26.28,7.22,85.81,1.28,1.7
2006,6,18,30.66,25.65,7.13,88.0,2.76,1.67
2006,6,19,30.92,25.09,2.56,87.31,3.32,2.09
2006,6,20,30.31,25.0,3.19,87.06,2.84,2.27
2006,6,21,30.38,24.21,1.44,87.0,3.37,2.87
2006,6,22,30.95,24.61,1.94,86.5,2.23,2.81
2006,6,23,31.66,24.62,1.74,84.94,3.35,2.78
2006,6,24,31.23,24.21,0.64,85.25,1.65,2.45
2006,6,25,32.68,24.28,0.17,83.25,2.77,2.97
2006,6,26,31.62,25.05,1.55,83.88,1.15,1.95
2006,6,27,33.14,25.08,5.17,81.44,1.92,2.07
2006,6,28,31.48,25.33,1.29,84.88,2.22,1.77
2006,6,29,32.94,25.71,8.17,84.94,1.95,2.0
2006,6,30,29.76,25.58,19.89,90.44,1.61,2.12
2006,7,1,30.06,24.97,26.65,90.69,2.51,2.55
2006,7,2,30.74,25.03,17.07,89.19,3.52,2.65
2006,7,3,31.8,24.98,11.36,87.56,2.34,2.06
2006,7,4,31.1,25.23,2.89,86.69,3.18,2.05
2006,7,5,30.69,25.32,9.56,90.25,2.36,2.2
2006,7,6,32.57,25.82,0.95,88.19,1.79,2.2
2006,7,7,35.24,26.1,0.07,80.31,2.97,2.43
2006,7,8,35.45,27.04,0.35,77.0,2.62,2.33
2006,7,9,34.26,26.51,0.06,73.25,3.8,2.76
2006,7,10,35.06,26.96,0.67,75.31,2.22,2.2
2006,7,11,32.86,26.96,4.68,85.06,2.04,1.28
2006,7,12,32.17,26.41,2.65,84.62,2.42,1.47
2006,7,13,33.13,26.11,8.34,82.06,2.26,1.51
2006,7,14,33.19,26.22,2.69,81.88,3.09,2.09
2006,7,15,34.01,26.5,0.32,75.31,2.38,2.96
2006,7,16,33.83,26.69,2.5,75.56,2.9,2.12
2006,7,17,29.57,25.48,12.54,87.75,1.43,3.1
2006,7,18,30.97,25.12,2.66,87.69,2.8,3.41
2006,7,19,31.6,25.09,0.19,83.94,2.2,1.95
2006,7,20,32.15,24.65,0.21,81.12,2.83,1.73
2006,7,21,34.45,24.84,0.01,77.88,3.06,2.09
2006,7,22,33.58,24.73,0.0,80.25,2.06,2.21
2006,7,23,35.3,25.42,0.11,76.31,1.93,1.77
2006,7,24,36.45,25.94,0.1,70.5,2.26,1.66
2006,7,25,35.02,25.94,3.24,73.56,4.54,2.52
2006,7,26,35.43,25.48,3.0,69.94,2.47,2.16
2006,7,27,35.3,25.64,0.49,69.56,1.75,2.2
2006,7,28,31.65,25.7,17.75,81.81,2.65,1.79
2006,7,29,28.98,24.76,38.39,89.69,3.08,1.82
2006,7,30,27.33,24.49,29.93,95.31,5.17,3.01
2006,7,31,28.14,25.09,20.21,93.69,2.55,2.37
2006,8,1,30.09,24.39,4.13,85.31,1.74,1.12
2006,8,2,31.78,24.1,1.67,81.44,2.59,2.16
2006,8,3,30.78,25.12,13.4,83.06,2.79,2.84
2006,8,4,32.26,24.72,2.98,78.31,5.59,4.0
2006,8,5,33.3,25.17,4.47,81.12,2.95,2.67
2006,8,6,29.48,25.41,19.73,91.88,1.42,2.03
2006,8,7,28.22,25.3,22.69,94.94,4.73,3.7
2006,8,8,29.8,25.11,34.7,91.5,1.58,2.15
2006,8,9,32.5,24.4,0.22,81.0,1.05,1.17
2006,8,10,32.96,25.42,3.55,79.25,1.73,1.64
2006,8,11,31.57,26.09,1.89,81.88,1.25,1.54
2006,8,12,30.08,25.22,4.88,87.12,2.27,2.03
2006,8,13,31.19,25.48,16.93,88.75,3.41,2.45
2006,8,14,31.71,24.7,0.61,79.81,1.91,1.59
2006,8,15,31.91,24.23,13.31,83.31,2.6,2.34
2006,8,16,29.58,25.24,47.77,92.0,5.9,3.47
2006,8,17,28.05,25.38,28.85,94.06,5.39,4.12
2006,8,18,27.75,24.67,47.57,94.62,1.54,3.42
2006,8,19,29.94,24.99,16.39,91.56,3.73,3.66
2006,8,20,31.31,24.57,26.81,83.75,1.66,1.21
2006,8,21,32.58,24.84,4.34,83.81,1.61,2.09
2006,8,22,31.55,24.11,0.55,79.5,2.52,2.59
2006,8,23,31.37,23.26,0.06,79.38,2.17,1.68
2006,8,24,31.26,23.51,0.61,79.44,2.71,1.68
2006,8,25,30.63,24.22,0.08,83.0,2.44,1.72
2006,8,26,30.69,24.48,3.45,85.81,3.6,1.89
2006,8,27,29.95,23.73,3.51,90.62,1.95,2.25
2006,8,28,30.19,24.76,5.85,90.12,0.83,1.73
2006,8,29,28.79,24.8,13.71,91.19,1.73,1.74
2006,8,30,30.18,24.52,18.01,89.94,4.05,2.75
2006,8,31,30.75,23.89,2.58,86.06,2.16,2.02
2006,9,1,32.92,22.91,0.0,82.56,1.98,1.76
2006,9,2,32.03,24.58,0.0,85.06,2.22,1.38
2006,9,3,33.4,25.21,2.25,83.0,1.69,1.67
2006,9,4,31.94,25.83,18.28,89.06,1.4,1.94
2006,9,5,30.01,25.51,42.05,92.94,1.41,2.16
2006,9,6,31.93,24.94,3.49,87.44,1.74,2.18
2006,9,7,31.48,25.01,0.51,90.25,3.14,3.05
2006,9,8,32.08,26.01,6.19,88.69,1.41,2.17
2006,9,9,26.37,20.94,32.2,90.69,5.58,5.34
2006,9,10,25.67,19.25,0.02,77.75,4.49,4.42
2006,9,11,27.53,18.26,0.0,76.75,3.54,3.19
2006,9,12,28.26,18.19,0.0,75.5,3.23,3.22
2006,9,13,29.03,18.81,0.0,76.5,2.98,2.82
2006,9,14,29.55,20.33,0.02,78.94,3.53,2.41
2006,9,15,29.93,21.88,0.0,80.5,3.37,2.38
2006,9,16,30.01,21.01,0.0,79.25,1.97,2.01
2006,9,17,30.14,20.98,0.03,80.0,1.62,1.98
2006,9,18,29.93,20.73,0.19,78.06,1.86,1.91
2006,9,19,29.43,21.48,0.53,79.62,2.16,2.41
2006,9,20,28.4,20.93,0.13,81.25,1.38,1.81
2006,9,21,29.4,21.51,1.19,80.81,2.02,1.68
2006,9,22,29.93,19.87,0.01,73.31,3.05,1.91
2006,9,23,29.97,18.56,0.0,71.69,2.0,2.24
2006,9,24,30.72,20.79,0.16,78.06,3.53,3.26
2006,9,25,28.09,22.86,16.76,89.31,4.66,3.82
2006,9,26,30.09,23.69,14.83,89.38,3.43,3.09
2006,9,27,29.48,23.04,4.27,87.0,3.13,2.75
2006,9,28,30.51,22.23,0.46,81.25,2.25,1.99
2006,9,29,31.12,21.55,0.0,77.06,1.21,1.2
2006,9,30,31.67,22.98,0.17,79.75,2.68,2.58
2006,10,1,28.44,22.29,0.74,84.19,3.22,4.3
2006,10,2,26.25,21.49,1.2,85.75,3.62,4.31
2006,10,3,27.84,21.15,2.65,85.56,2.62,2.4
2006,10,4,30.45,22.4,3.5,86.38,2.9,2.05
2006,10,5,30.76,23.0,1.34,86.06,4.21,2.37
2006,10,6,30.33,22.85,4.69,89.12,2.94,2.71
2006,10,7,30.79,22.82,0.05,87.56,2.45,2.84
2006,10,8,30.26,22.11,2.0,88.38,2.52,2.21
2006,10,9,27.45,22.0,2.52,84.69,4.0,2.34
2006,10,10,29.12,20.87,0.41,84.19,1.79,1.65
2006,10,11,29.46,21.73,4.84,84.25,2.18,1.58
2006,10,12,30.05,21.76,0.55,85.06,1.53,1.94
2006,10,13,30.57,22.12,0.0,84.0,2.12,1.7
2006,10,14,30.9,21.92,0.0,84.25,2.2,1.89
2006,10,15,30.69,22.03,0.0,86.62,3.1,2.52
2006,10,16,30.57,22.39,0.0,87.06,3.45,3.38
2006,10,17,30.44,21.82,0.0,86.38,2.95,2.77
2006,10,18,30.65,21.94,0.01,86.0,2.66,2.41
2006,10,19,30.19,22.58,0.17,86.19,2.74,1.98
2006,10,20,30.04,22.52,1.54,86.25,2.77,1.75
2006,10,21,30.2,22.08,0.0,84.56,2.8,1.71
2006,10,22,30.11,21.98,0.0,84.31,2.11,1.52
2006,10,23,30.01,21.71,0.65,83.56,1.84,1.73
2006,10,24,30.06,21.26,0.79,84.0,2.26,1.88
2006,10,25,29.89,22.18,2.34,84.75,3.41,2.09
2006,10,26,28.95,21.81,0.33,82.56,4.54,2.68
2006,10,27,27.38,19.3,0.65,78.38,3.73,2.02
2006,10,28,28.37,19.05,0.04,76.44,2.01,1.55
2006,10,29,28.48,19.15,0.0,76.44,2.45,1.93
2006,10,30,28.85,19.26,0.0,75.5,2.54,1.76
2006,10,31,29.07,19.3,0.06,77.69,2.76,2.7
2006,11,1,27.69,18.4,0.06,73.5,4.4,3.88
2006,11,2,26.55,15.01,0.0,68.62,3.61,2.81
2006,11,3,26.8,13.04,0.0,66.5,1.88,2.42
2006,11,4,27.3,14.24,0.0,64.25,1.64,1.82
2006,11,5,27.41,15.05,0.0,65.0,1.36,1.38
2006,11,6,26.99,16.55,0.0,73.38,3.92,3.48
2006,11,7,26.42,14.54,0.0,68.0,3.82,2.27
2006,11,8,27.02,14.92,0.0,72.69,2.03,1.7
2006,11,9,29.29,18.37,0.0,83.25,2.03,1.85
2006,11,10,30.16,21.39,0.04,83.75,1.48,1.27
2006,11,11,28.97,21.23,0.18,81.69,4.81,2.84
2006,11,12,26.6,18.35,0.57,83.62,1.34,2.24
2006,11,13,28.29,19.4,0.01,84.0,3.22,1.95
2006,11,14,28.37,19.7,0.16,84.31,1.8,1.77
2006,11,15,27.56,19.0,0.96,83.06,2.46,2.12
2006,11,16,29.7,20.57,0.01,84.5,2.21,1.61
2006,11,17,29.56,20.79,0.61,87.56,2.37,2.77
2006,11,18,29.0,21.3,20.91,90.06,2.52,2.93
2006,11,19,27.92,21.8,5.97,90.0,4.78,4.25
2006,11,20,28.79,21.76,36.46,90.06,2.75,3.71
2006,11,21,30.3,20.03,25.58,86.62,4.56,2.97
2006,11,22,24.33,16.65,9.85,83.31,2.97,2.77
2006,11,23,23.22,16.9,2.69,88.31,1.38,2.46
2006,11,24,24.96,17.94,0.51,89.25,2.39,2.18
2006,11,25,29.73,19.51,0.07,86.69,2.34,1.65
2006,11,26,29.94,20.73,0.0,78.06,1.96,1.86
2006,11,27,22.85,16.98,0.46,80.69,4.56,3.03
2006,11,28,22.8,14.62,3.86,80.81,3.5,2.8
2006,11,29,25.81,15.6,0.58,85.38,1.94,2.16
2006,11,30,22.12,15.75,2.93,86.88,1.93,2.78
2006,12,1,21.39,14.67,0.11,77.75,3.8,2.98
2006,12,2,20.44,13.51,0.01,77.88,3.02,2.61
2006,12,3,21.36,13.73,0.0,76.62,3.05,2.59
2006,12,4,21.29,12.01,0.0,72.5,2.5,2.18
2006,12,5,22.7,13.22,0.0,80.19,2.07,1.62
2006,12,6,25.37,15.78,0.0,88.5,2.45,1.7
2006,12,7,28.6,18.62,0.07,88.06,2.2,2.5
2006,12,8,28.14,20.47,1.54,89.31,1.85,2.64
2006,12,9,20.36,13.16,0.32,77.12,4.04,4.66
2006,12,10,19.34,10.94,0.01,72.56,3.64,3.02
2006,12,11,19.89,11.61,0.05,80.81,2.26,2.13
2006,12,12,21.63,11.15,0.01,82.0,1.78,1.51
2006,12,13,22.83,12.67,0.0,80.62,4.36,3.48
2006,12,14,21.43,11.13,0.0,67.94,4.83,2.37
2006,12,15,22.69,10.12,0.0,72.69,2.23,2.71
2006,12,16,21.52,10.93,0.0,67.31,4.82,4.38
2006,12,17,20.9,7.18,0.0,66.0,4.08,2.74
2006,12,18,20.45,6.4,0.02,64.19,3.81,2.42
2006,12,19,20.44,6.48,0.0,62.12,3.95,3.25
2006,12,20,21.05,6.55,0.0,65.44,3.77,3.01
2006,12,21,20.6,7.37,0.0,66.25,3.82,2.71
2006,12,22,20.95,5.8,0.0,61.94,2.7,2.16
2006,12,23,21.2,6.44,0.0,63.75,2.0,1.9
2006,12,24,21.58,7.66,0.0,64.19,3.51,1.97
2006,12,25,22.69,8.82,0.0,71.44,2.2,2.09
2006,12,26,23.29,10.76,0.0,82.81,1.86,1.46
2006,12,27,23.15,13.92,0.0,84.81,2.88,2.21
2006,12,28,21.06,14.14,0.0,75.75,3.03,1.84
2006,12,29,20.37,10.99,0.01,73.69,2.61,2.46
2006,12,30,20.02,10.94,0.01,80.94,2.58,1.54
2006,12,31,22.01,11.44,0.04,85.56,2.27,2.04
2007,1,1,22.34,13.55,0.2,88.5,2.26,1.93
2007,1,2,26.73,14.71,0.0,85.12,2.71,1.91
2007,1,3,25.74,15.13,0.3,85.5,2.71,3.73
2007,1,4,18.43,10.94,0.92,75.06,3.16,3.97
2007,1,5,17.76,10.2,0.03,67.5,3.12,3.34
2007,1,6,18.94,8.77,0.17,64.44,3.9,3.54
2007,1,7,18.25,5.44,0.0,58.25,3.7,3.02
2007,1,8,17.93,5.51,0.0,55.31,4.38,3.2
2007,1,9,18.77,4.73,0.0,55.0,3.87,2.48
2007,1,10,20.72,7.24,0.0,66.19,2.16,2.16
2007,1,11,22.71,8.91,0.0,82.81,2.59,1.74
2007,1,12,21.08,12.12,0.55,81.56,4.05,2.45
2007,1,13,20.47,11.71,0.0,79.75,1.37,2.35
2007,1,14,21.05,11.8,0.01,82.62,2.71,3.08
2007,1,15,24.69,13.52,0.02,86.06,3.2,2.85
2007,1,16,26.75,15.79,0.01,84.88,3.12,3.62
2007,1,17,20.08,11.26,0.06,70.19,3.35,3.88
2007,1,18,18.49,9.55,0.01,66.94,2.36,3.55
2007,1,19,18.98,8.36,0.05,72.06,2.72,2.49
2007,1,20,20.11,10.33,0.52,83.5,3.02,1.77
2007,1,21,19.86,10.25,0.21,71.94,3.48,3.16
2007,1,22,20.49,9.62,0.0,72.12,2.86,2.34
2007,1,23,19.05,11.35,0.02,72.62,4.77,2.8
2007,1,24,20.31,10.27,0.0,67.0,4.01,2.8
2007,1,25,21.29,9.51,0.0,72.94,2.2,1.88
2007,1,26,20.7,11.8,0.19,72.56,3.47,3.2
2007,1,27,20.59,9.1,0.08,65.56,3.29,3.02
2007,1,28,22.0,6.83,0.0,54.31,3.52,2.98
2007,1,29,21.79,8.98,0.0,57.94,3.17,2.41
2007,1,30,22.28,8.63,0.0,72.62,2.02,1.75
2007,1,31,23.37,9.56,0.0,66.62,2.02,1.82
2007,2,1,22.4,9.45,0.0,62.5,5.3,3.43
2007,2,2,21.99,7.27,0.0,52.81,2.82,2.28
2007,2,3,21.87,8.39,0.0,59.88,2.57,2.04
2007,2,4,22.82,9.8,0.0,78.62,2.77,1.94
2007,2,5,25.16,12.61,0.0,84.19,3.75,3.05
2007,2,6,25.94,14.73,0.0,83.75,3.85,3.95
2007,2,7,26.55,15.85,0.0,83.31,3.46,3.61
2007,2,8,26.68,15.17,0.0,81.5,3.02,3.17
2007,2,9,27.71,15.26,0.0,82.25,2.77,2.25
2007,2,10,28.4,16.6,0.0,81.94,3.15,2.14
2007,2,11,25.97,15.88,0.0,78.88,2.7,2.51
2007,2,12,28.88,16.23,0.0,82.12,6.15,4.55
2007,2,13,32.2,17.09,0.0,77.81,4.67,3.22
2007,2,14,29.27,18.52,0.53,80.81,2.09,2.85
2007,2,15,28.73,19.27,3.1,82.56,5.12,4.84
2007,2,16,32.3,18.55,0.88,77.88,4.38,3.6
2007,2,17,32.2,18.94,0.0,77.25,3.64,2.52
2007,2,18,31.32,19.9,0.01,78.31,3.54,2.77
2007,2,19,29.78,19.57,0.0,77.94,4.02,3.75
2007,2,20,30.28,19.18,0.17,79.0,3.91,3.69
2007,2,21,30.52,19.76,2.97,81.75,4.73,4.53
2007,2,22,31.37,20.76,1.06,79.62,3.52,3.3
2007,2,23,30.63,20.49,2.19,81.94,5.11,4.38
2007,2,24,31.61,21.11,0.2,80.38,3.77,3.62
2007,2,25,26.96,19.15,0.07,73.25,3.7,3.62
2007,2,26,28.23,18.95,6.16,83.56,6.38,4.7
2007,2,27,27.86,20.37,11.87,85.12,5.69,6.13
2007,2,28,29.13,20.71,3.55,83.62,3.97,5.98
2007,3,1,30.03,20.33,0.11,81.25,4.37,4.89
2007,3,2,30.26,20.55,4.12,82.31,4.02,5.2
2007,3,3,31.27,20.5,0.41,82.94,5.69,4.54
2007,3,4,31.32,20.42,0.33,80.81,2.76,2.38
2007,3,5,28.85,18.08,0.62,78.38,3.8,3.92
2007,3,6,20.44,13.26,2.23,68.88,2.78,4.91
2007,3,7,18.38,11.1,0.5,71.81,3.48,3.43
2007,3,8,20.69,11.53,0.18,75.06,2.25,2.38
2007,3,9,22.5,12.08,0.16,76.0,2.18,2.5
2007,3,10,26.39,14.05,0.71,81.62,2.47,2.09
2007,3,11,24.67,15.94,1.32,81.25,2.09,2.62
2007,3,12,28.02,16.3,0.5,84.56,2.94,2.63
2007,3,13,30.21,19.53,1.97,84.25,4.99,4.08
2007,3,14,34.9,19.12,0.04,77.38,4.36,3.35
2007,3,15,33.37,19.19,0.09,75.19,3.8,1.92
2007,3,16,32.71,20.25,0.59,81.31,3.61,2.82
2007,3,17,24.37,16.99,10.42,80.31,2.84,4.21
2007,3,18,19.58,13.94,5.03,79.56,3.34,3.93
2007,3,19,22.97,12.73,0.69,73.69,1.98,3.27
2007,3,20,23.32,13.39,0.03,62.56,4.27,3.52
2007,3,21,25.51,14.47,0.04,76.81,5.08,3.07
2007,3,22,28.01,17.94,0.95,82.94,4.38,4.02
2007,3,23,29.79,19.56,3.07,82.94,4.2,4.27
2007,3,24,32.46,20.0,0.01,78.94,2.45,3.14
2007,3,25,32.58,21.24,0.06,79.75,3.18,2.74
2007,3,26,34.55,20.94,0.01,76.94,3.59,2.38
2007,3,27,31.41,21.51,0.24,81.38,3.75,3.64
2007,3,28,31.4,21.4,0.0,78.56,4.69,3.42
2007,3,29,32.56,22.06,0.0,80.25,4.83,3.82
2007,3,30,34.12,21.96,0.0,78.31,5.32,3.85
2007,3,31,38.35,21.43,0.0,71.56,5.16,2.95
2007,4,1,40.37,23.33,0.0,55.25,3.61,3.16
2007,4,2,32.09,19.3,0.0,49.5,5.98,5.89
2007,4,3,25.68,15.72,0.0,50.94,4.38,5.31
2007,4,4,23.75,12.17,0.01,54.38,4.11,3.73
2007,4,5,24.87,12.89,0.05,67.56,3.18,2.19
2007,4,6,25.92,15.94,0.14,70.75,2.83,1.77
2007,4,7,27.08,16.23,0.08,70.81,2.53,2.09
2007,4,8,22.7,16.22,0.49,72.19,4.25,3.38
2007,4,9,27.17,15.12,1.34,72.06,1.93,2.0
2007,4,10,25.93,18.18,0.09,73.56,5.55,2.73
2007,4,11,27.25,17.81,0.01,67.75,2.23,1.43
2007,4,12,29.81,18.07,0.03,71.62,3.16,2.27
2007,4,13,30.94,20.07,6.03,79.56,2.11,2.39
2007,4,14,30.4,21.64,7.99,82.56,3.16,2.64
2007,4,15,34.46,21.47,0.01,74.31,3.53,2.32
2007,4,16,34.28,21.73,0.0,74.5,3.79,3.16
2007,4,17,34.61,22.51,2.09,69.56,3.23,2.39
2007,4,18,30.6,19.05,0.32,58.56,3.54,2.93
2007,4,19,32.3,18.58,0.0,58.69,6.12,3.62
2007,4,20,34.48,20.02,0.0,73.0,4.97,3.49
2007,4,21,37.47,22.33,0.26,71.0,5.08,3.62
2007,4,22,41.8,23.12,0.01,64.12,4.35,2.78
2007,4,23,41.91,24.08,0.05,61.31,5.69,2.41
2007,4,24,37.25,23.61,6.12,63.38,5.29,4.15
2007,4,25,27.72,20.08,26.55,76.62,2.91,2.89
2007,4,26,30.28,18.99,0.01,77.94,3.92,2.8
2007,4,27,29.94,22.13,0.77,80.56,2.77,3.25
2007,4,28,30.76,22.58,7.41,79.25,4.13,3.79
2007,4,29,25.94,21.16,15.96,82.19,4.88,3.25
2007,4,30,30.6,18.91,0.01,67.31,1.94,2.18
2007,5,1,31.97,19.71,0.0,64.69,2.26,2.08
2007,5,2,31.65,18.32,0.0,65.5,2.62,2.18
