-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  16.0645   Longitude 108.2234 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 155.61 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
2004,4,8,24.41,19.94,6.61,86.06,5.09,6.91
2004,4,9,24.99,19.94,0.18,86.25,2.16,2.85
2004,4,10,29.3,20.86,0.13,85.0,2.03,3.06
2004,4,11,30.97,23.51,0.27,82.88,3.09,2.25
2004,4,12,33.94,23.17,0.02,77.81,2.46,2.39
2004,4,13,35.39,24.72,0.08,72.31,2.3,2.01
2004,4,14,31.87,24.4,1.11,78.88,2.28,3.7
2004,4,15,32.66,23.64,0.14,79.5,2.23,2.51
2004,4,16,28.48,24.2,0.27,87.31,1.48,2.85
2004,4,17,34.08,23.5,0.37,79.81,3.2,2.46
2004,4,18,32.51,24.3,0.27,80.19,1.62,2.88
2004,4,19,31.6,24.17,0.06,79.06,2.38,2.77
2004,4,20,32.33,23.37,0.0,80.25,2.25,3.35
2004,4,21,32.74,23.05,0.0,77.31,3.39,2.5
2004,4,22,33.55,23.31,0.05,75.12,2.98,2.48
2004,4,23,33.25,23.81,0.05,77.31,2.84,2.23
2004,4,24,31.37,23.76,0.07,80.5,3.42,1.7
2004,4,25,30.55,23.39,0.0,82.25,3.4,3.53
2004,4,26,32.2,23.55,0.0,80.0,3.46,1.41
2004,4,27,30.58,23.5,0.0,81.31,3.19,2.15
2004,4,28,30.97,22.97,0.0,79.5,3.37,2.91
2004,4,29,31.71,22.76,0.01,79.31,3.49,3.22
2004,4,30,32.45,23.0,0.0,79.81,3.78,3.01
2004,5,1,32.89,23.37,0.0,79.12,4.04,3.45
2004,5,2,33.33,23.7,0.0,79.19,3.8,2.55
2004,5,3,33.05,24.12,0.05,80.81,3.59,2.45
2004,5,4,31.58,24.8,0.47,83.0,3.16,3.37
2004,5,5,28.06,24.6,4.09,88.38,2.07,2.17
2004,5,6,30.88,24.38,0.32,81.25,2.81,3.38
2004,5,7,32.12,24.41,0.06,79.38,3.02,2.76
2004,5,8,30.17,24.98,0.38,86.44,1.77,2.51
2004,5,9,33.01,24.66,0.13,79.0,1.82,1.38
2004,5,10,34.16,24.83,0.04,73.0,2.26,2.87
2004,5,11,34.0,25.18,0.09,74.25,2.78,2.88
2004,5,12,34.69,25.98,0.51,75.44,1.77,2.39
2004,5,13,33.35,26.51,0.92,77.75,1.86,1.78
2004,5,14,30.65,26.0,2.9,86.56,2.85,1.77
2004,5,15,32.23,25.31,0.07,81.06,3.27,2.55
2004,5,16,31.18,25.28,0.16,82.62,3.2,2.71
2004,5,17,31.31,24.82,2.47,83.75,2.36,1.91
2004,5,18,32.27,25.26,0.61,79.12,2.59,2.9
2004,5,19,32.84,25.31,4.72,80.19,1.83,2.49
2004,5,20,34.6,25.29,1.02,76.94,1.95,2.86
2004,5,21,31.39,26.58,2.0,79.06,1.76,1.87
2004,5,22,33.98,26.41,2.13,72.44,1.79,3.42
2004,5,23,32.02,25.41,10.07,79.5,2.23,3.15
2004,5,24,30.08,24.91,1.78,82.31,2.41,2.95
2004,5,25,30.22,25.34,3.14,85.94,1.91,2.57
2004,5,26,31.57,25.51,2.04,81.31,1.72,3.33
2004,5,27,32.33,25.98,0.67,78.19,1.53,2.65
2004,5,28,29.24,25.91,3.53,85.88,1.7,1.98
2004,5,29,33.12,25.37,3.99,78.38,2.59,1.44
2004,5,30,32.15,26.19,0.2,77.56,1.86,2.37
2004,5,31,31.84,25.35,0.28,77.25,2.41,1.91
2004,6,1,31.4,24.55,0.62,76.75,2.56,3.29
2004,6,2,30.24,24.76,0.72,79.12,1.73,2.8
2004,6,3,29.84,25.62,0.18,81.5,1.31,1.61
2004,6,4,31.22,25.31,0.16,79.44,1.82,2.78
2004,6,5,32.55,25.33,0.08,76.06,2.22,3.38
2004,6,6,32.87,26.02,0.05,75.06,2.14,3.33
2004,6,7,32.77,25.96,0.07,73.12,2.15,3.32
2004,6,8,32.65,25.03,0.12,73.56,2.64,3.66
2004,6,9,31.68,25.8,0.2,76.06,2.23,3.12
2004,6,10,29.84,25.95,6.98,84.75,2.58,1.78
2004,6,11,28.43,25.59,30.37,89.5,3.2,3.79
2004,6,12,28.86,25.31,81.68,90.06,4.88,4.54
2004,6,13,28.2,25.98,26.42,90.94,7.84,2.27
2004,6,14,30.35,25.4,3.58,86.81,4.07,3.46
2004,6,15,32.12,25.26,7.2,78.5,1.69,1.65
2004,6,16,32.68,25.26,0.88,74.0,2.17,2.19
2004,6,17,34.01,25.54,0.01,71.25,1.7,1.73
2004,6,18,34.03,26.01,0.0,71.19,2.12,3.09
2004,6,19,33.65,25.67,0.2,72.69,2.05,2.38
2004,6,20,34.26,26.25,1.16,73.25,1.84,2.66
2004,6,21,34.5,26.51,0.27,70.88,2.55,2.99
2004,6,22,32.94,26.4,0.67,71.94,3.23,2.37
2004,6,23,32.74,25.76,0.19,69.44,2.99,1.85
2004,6,24,31.08,24.68,0.62,75.5,2.55,2.74
2004,6,25,35.3,26.4,0.4,69.25,2.45,1.67
2004,6,26,34.08,26.28,0.87,73.62,2.19,1.72
2004,6,27,31.75,26.34,3.29,80.69,1.73,1.52
2004,6,28,32.51,26.1,0.42,77.38,1.88,2.63
2004,6,29,33.71,26.26,0.13,71.25,1.84,2.25
2004,6,30,34.87,26.61,0.32,73.0,2.35,1.14
2004,7,1,34.35,26.96,0.98,74.19,1.92,2.52
2004,7,2,33.73,26.57,0.52,75.25,1.84,2.9
2004,7,3,33.33,25.59,0.24,73.0,2.22,3.54
2004,7,4,31.87,26.04,0.26,76.75,2.16,1.73
2004,7,5,36.01,25.55,0.07,70.62,2.12,3.44
2004,7,6,35.52,27.39,0.31,71.25,1.91,2.62
2004,7,7,34.26,27.04,0.61,70.94,2.13,3.03
2004,7,8,31.01,25.69,4.51,80.25,1.89,2.65
2004,7,9,33.78,25.23,0.16,75.19,2.06,3.12
2004,7,10,32.26,25.95,0.32,75.5,1.9,2.78
2004,7,11,32.58,24.83,0.05,71.94,2.01,2.83
2004,7,12,32.83,25.24,5.49,74.38,2.16,3.18
2004,7,13,31.37,25.4,0.57,77.69,2.22,1.22
2004,7,14,29.61,25.73,0.55,82.62,1.59,2.36
2004,7,15,31.98,25.26,0.08,79.0,2.73,1.66
2004,7,16,33.09,24.26,0.01,73.31,2.84,2.27
2004,7,17,33.08,25.05,0.2,74.94,2.29,3.2
2004,7,18,33.05,26.08,2.07,74.94,1.43,2.06
2004,7,19,35.12,26.27,1.17,72.75,2.08,3.77
2004,7,20,31.98,26.19,8.19,79.56,1.62,2.64
2004,7,21,28.5,24.98,38.1,87.88,2.16,2.93
2004,7,22,27.3,24.93,16.65,92.88,2.47,1.55
2004,7,23,29.85,24.78,8.65,83.56,2.06,1.45
2004,7,24,29.66,25.01,4.6,84.5,1.81,2.59
2004,7,25,29.82,24.83,12.69,84.81,1.49,2.11
2004,7,26,27.51,24.48,16.65,89.75,2.16,2.48
2004,7,27,31.46,24.64,18.9,82.44,1.9,2.91
2004,7,28,30.57,24.36,6.76,84.12,1.97,2.06
2004,7,29,29.9,25.3,6.48,86.25,2.73,1.66
2004,7,30,29.74,25.84,2.86,83.38,1.63,2.62
2004,7,31,28.65,25.91,5.91,89.81,3.51,1.11
2004,8,1,30.38,25.83,5.35,85.81,2.4,3.56
2004,8,2,29.83,26.08,7.78,82.25,1.9,1.64
2004,8,3,31.26,25.61,2.11,79.5,1.93,3.16
2004,8,4,32.66,25.55,1.94,77.44,1.72,2.88
2004,8,5,32.2,25.94,4.0,78.19,1.73,2.24
2004,8,6,31.74,26.05,0.18,78.12,2.02,1.82
2004,8,7,30.71,26.18,1.14,83.12,2.23,1.59
2004,8,8,30.0,25.62,3.47,85.56,2.02,2.5
2004,8,9,30.84,25.4,1.63,80.38,1.91,1.06
2004,8,10,31.51,26.27,0.27,79.31,1.99,2.08
2004,8,11,34.5,25.9,0.15,77.38,2.23,3.02
2004,8,12,34.59,25.87,0.07,74.0,2.49,3.48
2004,8,13,35.77,25.76,0.19,72.0,2.64,1.88
2004,8,14,34.49,26.55,1.48,73.12,2.4,3.37
2004,8,15,32.19,26.42,1.55,77.06,1.62,1.58
2004,8,16,30.26,25.96,14.33,81.88,1.75,2.02
2004,8,17,29.53,26.1,13.07,84.31,2.07,2.91
2004,8,18,28.57,25.87,1.93,86.12,2.12,2.25
2004,8,19,31.08,26.21,0.53,81.06,1.52,2.98
2004,8,20,28.94,26.21,0.46,84.56,2.02,1.01
2004,8,21,30.83,25.62,1.85,82.12,1.81,2.2
2004,8,22,31.08,26.12,4.15,83.81,1.34,1.33
2004,8,23,31.6,26.19,0.65,79.75,1.58,1.94
2004,8,24,31.65,26.31,2.06,80.5,1.7,1.8
2004,8,25,33.01,26.33,1.62,78.12,1.96,1.73
2004,8,26,33.88,27.28,0.31,71.69,3.69,2.47
2004,8,27,32.94,27.16,0.3,69.0,3.92,2.55
2004,8,28,32.5,26.62,0.57,70.5,3.88,1.67
2004,8,29,32.64,27.01,1.01,70.25,4.03,2.29
2004,8,30,32.23,26.37,1.1,71.5,3.3,2.09
2004,8,31,32.91,26.43,0.33,75.44,2.01,1.39
2004,9,1,31.69,26.4,0.98,81.0,1.83,2.32
2004,9,2,29.21,25.42,5.71,86.38,1.71,2.25
2004,9,3,30.21,25.05,0.57,79.25,1.84,1.93
2004,9,4,32.46,25.65,0.07,72.5,1.91,1.27
2004,9,5,33.48,25.81,0.24,71.12,2.04,1.7
2004,9,6,33.96,25.57,0.03,72.06,2.06,2.39
2004,9,7,31.61,26.16,0.14,74.19,1.95,2.65
2004,9,8,30.95,25.65,5.71,76.25,1.7,2.47
2004,9,9,30.66,25.31,4.39,81.0,3.35,3.38
2004,9,10,29.15,24.59,7.28,83.94,2.31,3.21
2004,9,11,26.97,24.4,7.53,88.5,2.29,1.77
2004,9,12,27.25,24.51,15.72,88.56,3.36,1.63
2004,9,13,29.26,23.98,6.77,84.56,3.24,1.91
2004,9,14,29.34,24.73,0.18,81.88,2.76,2.73
2004,9,15,28.93,24.53,0.18,81.88,2.1,2.05
2004,9,16,28.15,24.8,8.84,87.56,2.41,1.37
2004,9,17,29.08,24.81,6.31,87.94,2.91,1.73
2004,9,18,28.14,24.67,23.99,87.06,1.95,2.12
2004,9,19,29.15,25.01,23.81,89.5,4.84,6.43
2004,9,20,28.5,25.12,1.56,89.38,3.42,1.68
2004,9,21,28.72,24.83,0.84,84.56,2.3,0.66
2004,9,22,29.83,24.3,0.4,77.19,2.3,2.02
2004,9,23,30.1,24.55,0.1,77.25,2.45,2.13
2004,9,24,30.57,23.83,2.48,77.88,2.12,2.54
2004,9,25,29.91,25.35,30.16,82.25,2.51,2.09
2004,9,26,29.35,24.28,10.51,82.12,3.32,1.53
2004,9,27,29.37,23.26,0.4,75.75,3.34,2.11
2004,9,28,29.23,23.89,3.11,82.5,3.18,2.59
2004,9,29,30.66,24.47,1.3,80.25,2.49,1.98
2004,9,30,30.14,24.8,1.02,78.94,2.34,2.91
2004,10,1,29.36,24.12,15.29,82.31,2.95,2.72
2004,10,2,26.62,24.28,92.28,89.19,4.48,4.49
2004,10,3,25.91,24.14,29.92,90.75,5.69,2.96
2004,10,4,27.58,23.52,2.81,83.94,4.23,2.85
2004,10,5,27.58,22.99,1.77,82.56,3.57,2.27
2004,10,6,28.01,22.74,1.37,81.44,3.16,1.63
2004,10,7,28.05,22.92,0.19,78.88,2.61,1.65
2004,10,8,28.55,22.54,0.0,76.38,3.44,2.66
2004,10,9,28.48,22.46,0.0,76.94,2.73,1.47
2004,10,10,27.71,23.06,0.01,78.44,2.74,1.48
2004,10,11,28.4,22.76,0.11,77.81,3.07,2.3
2004,10,12,27.99,22.38,0.75,76.5,2.89,1.58
2004,10,13,28.28,22.66,0.94,76.31,2.73,1.27
2004,10,14,28.06,22.67,2.84,77.38,3.2,1.62
2004,10,15,27.59,22.44,6.06,80.69,3.7,1.95
2004,10,16,27.27,22.3,0.69,79.25,3.14,1.41
2004,10,17,27.19,22.17,0.11,76.19,2.68,2.45
2004,10,18,27.47,22.24,0.1,74.19,1.99,3.14
2004,10,19,28.9,21.24,0.0,72.88,1.92,1.84
2004,10,20,29.88,21.48,0.0,78.75,2.3,1.69
2004,10,21,28.1,22.9,0.57,80.88,3.26,1.91
2004,10,22,27.93,22.5,6.71,82.69,3.7,1.78
2004,10,23,26.01,23.11,59.49,89.94,4.77,3.07
2004,10,24,27.16,22.48,9.28,83.69,4.21,2.68
2004,10,25,26.21,21.98,2.51,80.62,3.23,2.39
2004,10,26,26.95,21.66,4.32,78.69,3.04,2.29
2004,10,27,26.17,22.98,47.0,89.81,5.78,3.72
2004,10,28,27.32,23.34,10.42,88.44,4.85,2.75
2004,10,29,27.18,22.58,5.06,85.81,3.92,2.19
2004,10,30,27.33,22.07,0.38,80.31,3.3,1.82
2004,10,31,27.52,21.97,0.56,84.25,3.85,2.83
2004,11,1,26.73,21.84,0.9,80.94,3.41,1.83
2004,11,2,26.9,21.5,0.15,78.06,3.58,1.4
2004,11,3,27.33,21.6,0.37,79.06,3.75,1.88
2004,11,4,27.51,22.17,1.16,82.69,3.6,1.57
2004,11,5,27.46,22.74,0.76,85.12,3.83,2.49
2004,11,6,27.76,22.43,0.34,79.44,3.2,1.32
2004,11,7,27.65,22.28,0.71,79.62,3.18,1.42
2004,11,8,28.27,22.31,0.23,79.69,3.26,2.25
2004,11,9,29.12,22.8,0.14,82.94,3.28,1.73
2004,11,10,29.65,22.57,0.01,81.38,2.9,1.54
2004,11,11,29.74,22.42,0.0,82.12,2.95,1.76
2004,11,12,28.18,22.88,0.08,80.5,2.65,2.09
2004,11,13,28.75,22.94,2.68,84.31,2.92,2.12
2004,11,14,28.94,23.6,4.95,86.19,2.42,1.82
2004,11,15,28.34,23.33,13.31,85.12,3.15,2.37
2004,11,16,26.53,22.83,44.42,88.06,4.7,2.84
2004,11,17,24.64,21.44,36.19,88.56,5.14,3.16
2004,11,18,24.3,21.15,5.06,85.25,4.13,2.02
2004,11,19,24.76,20.58,1.18,80.38,3.77,2.53
2004,11,20,25.02,20.02,0.2,75.38,3.48,2.01
2004,11,21,24.9,20.5,0.99,77.38,4.56,1.9
2004,11,22,24.75,20.56,4.25,81.56,4.9,1.56
2004,11,23,25.0,21.25,10.77,88.75,5.34,2.47
2004,11,24,26.02,22.89,45.02,91.0,5.86,3.5
2004,11,25,25.15,22.92,108.84,91.62,5.41,2.68
2004,11,26,26.39,23.1,34.86,91.12,6.76,3.8
2004,11,27,25.23,22.69,15.13,89.06,6.21,2.45
2004,11,28,25.96,22.08,9.81,87.69,4.92,2.93
2004,11,29,24.94,21.13,1.07,84.81,4.2,2.8
2004,11,30,25.0,20.68,1.43,85.5,3.77,2.04
2004,12,1,24.76,21.23,9.15,89.69,4.97,3.3
2004,12,2,25.13,21.79,13.5,89.81,4.69,3.55
2004,12,3,25.65,20.75,2.33,86.31,3.55,1.45
2004,12,4,25.01,19.98,0.0,83.0,4.38,2.59
2004,12,5,24.0,19.88,0.16,81.31,3.31,1.73
2004,12,6,24.44,19.84,1.29,83.31,3.74,1.8
2004,12,7,22.94,19.94,6.36,87.19,5.37,3.97
2004,12,8,21.7,18.56,0.61,78.69,3.87,3.48
2004,12,9,23.27,18.24,0.28,80.19,2.95,2.05
2004,12,10,23.9,19.52,0.59,83.69,4.0,2.41
2004,12,11,24.73,19.9,1.23,85.5,3.73,2.21
2004,12,12,24.38,19.99,6.12,85.69,4.52,2.95
2004,12,13,23.66,18.85,0.8,79.62,3.44,1.23
2004,12,14,24.67,19.28,0.49,84.25,2.67,2.08
2004,12,15,25.55,20.55,0.71,87.06,3.78,2.68
2004,12,16,25.19,20.47,0.42,82.94,3.57,1.72
2004,12,17,25.1,20.44,0.19,83.75,3.48,2.25
2004,12,18,25.99,20.32,0.01,80.94,2.56,1.46
2004,12,19,25.21,19.62,0.01,80.31,2.38,0.86
2004,12,20,24.8,18.93,0.0,80.81,3.05,1.7
2004,12,21,24.77,18.66,0.0,78.62,3.59,2.09
2004,12,22,25.05,17.08,0.0,77.25,2.94,1.05
2004,12,23,24.93,17.4,0.0,75.75,2.19,1.37
2004,12,24,25.02,18.83,0.0,72.75,1.9,1.45
2004,12,25,25.1,19.2,0.0,79.31,2.31,1.94
2004,12,26,25.11,18.96,0.0,83.88,3.18,1.79
2004,12,27,24.8,18.83,0.18,79.81,3.27,2.02
2004,12,28,24.26,18.67,2.38,80.62,3.44,1.32
2004,12,29,23.2,19.0,3.19,84.0,3.93,1.61
2004,12,30,24.08,18.62,1.98,84.25,3.66,1.95
2004,12,31,19.09,16.1,9.57,86.88,5.73,2.44
2005,1,1,18.44,15.7,1.31,78.88,4.17,3.26
2005,1,2,20.55,15.96,0.07,81.12,2.68,1.04
2005,1,3,23.62,17.04,0.02,80.0,2.67,1.57
2005,1,4,23.4,18.46,0.18,81.06,2.8,1.27
2005,1,5,24.33,18.65,0.84,85.44,3.75,2.71
2005,1,6,23.47,18.1,1.24,82.12,3.55,1.91
2005,1,7,24.27,18.28,0.22,82.19,3.54,2.2
2005,1,8,23.73,18.42,2.04,83.06,3.56,1.18
2005,1,9,23.84,19.68,6.82,85.44,4.44,2.09
2005,1,10,23.77,19.01,5.41,84.12,4.41,2.04
2005,1,11,24.48,19.23,0.29,85.69,4.23,2.62
2005,1,12,23.59,19.26,0.03,83.94,3.44,2.73
2005,1,13,22.57,17.22,0.36,84.56,4.3,4.83
2005,1,14,19.33,16.63,0.72,86.12,4.01,1.97
2005,1,15,19.52,16.5,0.02,84.44,3.43,1.35
2005,1,16,20.33,16.54,0.01,84.69,3.39,1.44
2005,1,17,22.81,17.36,0.0,83.44,3.63,1.54
2005,1,18,24.05,17.4,0.0,81.69,3.18,1.2
2005,1,19,24.26,17.02,0.0,83.44,3.11,1.54
2005,1,20,23.74,17.81,0.0,82.56,3.2,1.55
2005,1,21,24.44,18.12,0.0,83.81,3.62,1.58
2005,1,22,25.15,18.54,0.0,85.56,3.29,2.04
2005,1,23,24.97,18.17,0.0,87.44,3.44,2.34
2005,1,24,26.54,18.27,0.0,86.44,3.39,1.24
2005,1,25,29.03,17.9,0.0,80.31,2.82,2.59
2005,1,26,28.98,19.65,0.0,79.0,3.09,1.77
2005,1,27,29.0,20.08,0.0,80.25,2.98,1.56
2005,1,28,29.65,20.4,0.0,80.94,2.12,2.05
2005,1,29,29.81,20.13,0.0,83.0,2.52,1.35
2005,1,30,27.6,20.29,0.01,86.31,3.06,2.09
2005,1,31,26.29,20.54,0.34,85.81,2.11,2.21
2005,2,1,26.22,19.51,0.03,83.25,2.37,2.03
2005,2,2,26.38,19.25,0.01,84.31,3.29,2.18
2005,2,3,27.19,19.6,0.0,85.38,3.77,1.86
2005,2,4,28.08,19.4,0.0,85.06,3.27,1.73
2005,2,5,28.37,19.92,0.0,84.38,3.48,1.88
2005,2,6,28.07,19.75,0.01,85.75,3.84,1.45
2005,2,7,27.92,19.9,0.0,83.69,3.96,1.82
2005,2,8,27.51,19.01,0.01,85.81,3.65,2.55
2005,2,9,27.27,20.32,0.0,85.44,3.85,1.68
2005,2,10,26.76,20.21,0.03,84.94,3.12,1.46
2005,2,11,25.79,20.23,0.74,85.88,3.77,1.98
2005,2,12,25.53,20.51,5.12,88.81,4.34,2.95
2005,2,13,26.41,21.15,1.23,89.5,4.43,3.59
2005,2,14,28.32,21.2,0.96,86.62,3.99,2.54
2005,2,15,32.19,20.92,0.0,79.25,3.33,3.91
2005,2,16,32.45,20.72,0.0,77.62,3.15,3.19
2005,2,17,33.45,20.84,0.0,73.94,2.3,2.27
2005,2,18,27.15,18.69,0.19,79.94,4.58,6.76
2005,2,19,23.7,17.9,4.2,85.38,4.15,2.41
2005,2,20,21.5,17.37,2.87,82.81,3.7,2.84
2005,2,21,22.98,17.34,0.29,82.38,3.04,2.27
2005,2,22,24.82,18.3,0.17,82.81,2.46,1.96
2005,2,23,30.34,18.73,0.01,79.56,2.88,1.73
2005,2,24,33.23,20.36,0.0,70.5,2.19,2.05
2005,2,25,33.19,22.06,0.0,72.0,2.1,2.48
2005,2,26,31.73,22.58,0.02,77.94,1.69,2.91
2005,2,27,28.76,22.64,0.19,86.56,2.18,2.68
2005,2,28,25.67,18.97,1.02,88.62,3.45,5.15
2005,3,1,26.05,18.87,0.05,86.62,2.54,1.83
2005,3,2,27.01,19.87,0.78,87.56,2.89,2.41
2005,3,3,21.62,17.16,3.04,85.12,5.38,4.01
2005,3,4,20.81,16.87,3.38,82.0,4.23,2.41
2005,3,5,18.5,15.49,2.3,76.62,5.15,3.05
2005,3,6,20.65,15.45,0.1,73.81,3.66,1.59
2005,3,7,22.82,15.83,0.0,76.19,2.8,1.72
2005,3,8,25.06,17.01,0.0,83.94,2.55,2.83
2005,3,9,28.21,17.47,0.0,82.81,3.32,1.74
2005,3,10,32.9,19.37,0.0,70.06,2.34,3.11
2005,3,11,33.33,21.33,0.0,68.12,2.35,2.14
2005,3,12,32.75,22.16,0.02,74.31,2.34,4.6
2005,3,13,23.23,18.67,3.0,87.06,5.22,2.69
2005,3,14,24.58,18.33,0.28,84.88,3.15,1.81
2005,3,15,27.65,19.59,0.01,85.12,3.26,3.34
2005,3,16,29.05,19.76,0.0,84.06,3.48,3.23
2005,3,17,28.46,21.01,0.03,84.38,2.66,2.66
2005,3,18,26.48,20.56,0.39,86.0,2.76,2.94
2005,3,19,25.75,20.65,2.05,88.25,4.48,3.41
2005,3,20,26.09,21.44,5.53,89.94,3.82,2.22
2005,3,21,28.98,22.15,0.08,84.88,3.28,1.87
2005,3,22,30.26,21.95,0.37,81.5,3.35,1.84
2005,3,23,28.99,22.68,0.74,83.75,2.99,2.54
2005,3,24,25.55,20.86,9.95,90.94,4.21,4.14
2005,3,25,25.48,20.69,2.16,87.56,4.12,2.52
2005,3,26,28.62,20.65,0.12,84.69,3.37,2.47
2005,3,27,30.67,21.5,0.0,82.81,3.04,2.35
2005,3,28,27.3,23.15,0.0,88.0,2.94,2.55
2005,3,29,29.98,22.62,0.03,83.19,2.41,2.1
2005,3,30,26.72,22.84,0.0,83.44,2.47,1.41
2005,3,31,31.15,23.01,0.02,80.69,2.08,1.48
2005,4,1,31.83,23.34,0.02,79.69,2.3,3.18
2005,4,2,29.39,22.56,0.23,85.44,2.27,2.75
2005,4,3,27.97,21.67,0.62,86.06,3.33,2.85
2005,4,4,26.44,21.69,1.94,85.56,3.59,3.88
2005,4,5,27.64,21.15,1.32,84.62,2.36,2.27
2005,4,6,30.11,21.79,0.0,81.12,2.71,2.52
2005,4,7,31.05,22.92,0.03,80.38,2.59,2.14
2005,4,8,33.37,23.11,0.29,77.0,3.12,2.71
2005,4,9,33.43,24.01,0.4,75.62,3.05,1.86
2005,4,10,34.4,24.83,0.01,73.38,2.69,4.0
2005,4,11,34.64,24.17,0.01,72.38,3.21,3.0
2005,4,12,33.28,23.94,1.73,77.62,2.61,1.64
2005,4,13,24.32,19.74,2.65,87.88,3.97,4.41
2005,4,14,27.32,19.47,0.05,83.38,2.52,2.41
2005,4,15,29.46,22.27,0.08,84.5,2.62,3.09
2005,4,16,30.2,21.87,0.03,79.44,3.31,3.22
2005,4,17,30.15,22.25,0.0,79.5,3.16,3.08
2005,4,18,30.4,21.88,0.0,79.94,2.99,3.03
2005,4,19,30.64,22.86,0.0,79.62,3.16,3.01
2005,4,20,29.85,23.13,0.02,80.06,2.13,2.99
2005,4,21,31.34,22.3,0.0,76.25,2.61,3.28
2005,4,22,32.63,21.82,0.0,73.69,3.36,1.92
2005,4,23,33.04,23.81,0.01,73.75,3.24,2.06
2005,4,24,31.9,23.85,0.01,77.25,3.23,2.27
2005,4,25,30.85,23.48,0.03,78.0,2.67,1.82
2005,4,26,32.53,23.37,0.39,78.69,2.83,2.06
2005,4,27,29.63,24.37,1.76,83.75,2.81,1.79
2005,4,28,33.8,24.46,15.02,81.06,2.57,3.29
2005,4,29,32.26,25.03,0.34,78.88,2.25,1.93
2005,4,30,34.63,25.12,0.09,73.19,2.25,3.06
2005,5,1,34.14,25.55,0.07,73.75,2.88,3.34
2005,5,2,34.91,25.3,0.01,72.12,2.95,2.52
2005,5,3,34.79,25.53,0.45,71.19,3.19,3.02
2005,5,4,34.55,24.81,0.01,72.12,3.09,3.0
2005,5,5,35.82,25.4,0.15,68.94,2.42,2.69
2005,5,6,36.83,26.31,2.14,68.81,2.48,2.11
2005,5,7,33.3,25.61,0.78,78.62,3.11,3.58
2005,5,8,32.32,25.56,0.83,81.06,3.17,2.55
2005,5,9,35.03,25.37,0.27,76.69,2.33,2.97
2005,5,10,35.0,26.15,0.11,75.56,1.95,2.75
2005,5,11,31.93,26.35,0.23,80.44,1.7,1.43
2005,5,12,36.12,25.73,0.03,72.19,2.81,3.88
2005,5,13,36.3,25.73,0.07,72.62,2.3,2.61
2005,5,14,35.06,27.12,0.52,72.75,1.66,3.52
2005,5,15,33.83,26.75,1.42,78.19,2.17,3.7
2005,5,16,33.11,26.58,5.52,79.0,2.01,2.62
2005,5,17,33.62,26.02,0.62,75.69,2.31,1.72
2005,5,18,31.86,26.33,0.31,78.62,1.91,1.49
2005,5,19,34.05,25.48,0.13,76.62,2.12,3.52
2005,5,20,32.93,25.33,0.06,78.69,3.13,2.37
2005,5,21,34.62,25.3,0.17,73.44,2.78,3.21
2005,5,22,34.83,25.76,1.05,72.25,3.04,4.29
2005,5,23,33.35,25.6,0.76,74.94,1.87,2.1
2005,5,24,34.26,25.6,3.12,74.44,1.68,1.7
2005,5,25,35.23,26.1,1.31,71.19,1.95,1.45
2005,5,26,32.12,26.13,0.41,76.69,1.7,2.67
2005,5,27,34.94,25.71,0.11,73.62,2.44,3.13
2005,5,28,34.89,26.34,0.33,70.69,1.84,2.83
2005,5,29,30.48,25.81,0.9,77.19,1.69,1.93
2005,5,30,29.23,25.72,4.46,86.19,1.91,2.02
2005,5,31,31.9,25.86,0.54,81.5,1.92,3.09
2005,6,1,35.27,26.23,0.01,74.88,2.17,3.91
2005,6,2,35.27,27.26,0.02,72.69,1.73,3.52
2005,6,3,35.39,27.01,0.09,74.88,1.76,3.66
2005,6,4,34.05,27.4,0.0,75.31,1.72,2.63
2005,6,5,32.4,27.51,0.66,76.31,1.62,2.05
2005,6,6,32.38,26.94,6.23,80.0,1.68,2.01
2005,6,7,31.77,26.37,21.44,83.44,1.8,2.48
2005,6,8,30.9,25.94,3.21,86.56,2.04,3.11
2005,6,9,31.11,26.13,3.78,82.94,1.31,2.02
2005,6,10,33.23,25.99,0.22,75.69,1.67,2.3
2005,6,11,34.3,26.27,0.04,73.06,1.7,3.11
2005,6,12,31.49,26.83,0.09,77.88,1.92,1.82
2005,6,13,34.94,26.29,0.04,74.75,2.02,1.94
2005,6,14,33.16,27.33,0.07,76.44,1.59,2.41
2005,6,15,33.87,26.52,0.16,73.56,1.71,1.39
2005,6,16,32.79,26.4,0.29,74.62,1.79,1.24
2005,6,17,33.72,26.48,0.19,78.0,1.85,3.02
2005,6,18,33.19,26.49,0.37,78.75,1.77,2.88
